Gene Name,Accession,Organism,Taxonomy,Molecule_type,Sequence_length,cds_start,cds_end,cds_length,protein length,pct_A,pct_T,pct_C,pct_G,GC_content,codon_AAA,codon_AAT,codon_AAC,codon_AAG,codon_ATA,codon_ATT,codon_ATC,codon_ATG,codon_ACA,codon_ACT,codon_ACC,codon_ACG,codon_AGA,codon_AGT,codon_AGC,codon_AGG,codon_TAA,codon_TAT,codon_TAC,codon_TAG,codon_TTA,codon_TTT,codon_TTC,codon_TTG,codon_TCA,codon_TCT,codon_TCC,codon_TCG,codon_TGA,codon_TGT,codon_TGC,codon_TGG,codon_CAA,codon_CAT,codon_CAC,codon_CAG,codon_CTA,codon_CTT,codon_CTC,codon_CTG,codon_CCA,codon_CCT,codon_CCC,codon_CCG,codon_CGA,codon_CGT,codon_CGC,codon_CGG,codon_GAA,codon_GAT,codon_GAC,codon_GAG,codon_GTA,codon_GTT,codon_GTC,codon_GTG,codon_GCA,codon_GCT,codon_GCC,codon_GCG,codon_GGA,codon_GGT,codon_GGC,codon_GGG,kmer_AA,kmer_AC,kmer_AG,kmer_AT,kmer_CA,kmer_CC,kmer_CG,kmer_CT,kmer_GA,kmer_GC,kmer_GG,kmer_GT,kmer_TA,kmer_TC,kmer_TG,kmer_TT,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y
BRCA1,XM_077917536,Podarcis muralis,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Podarcis,mRNA,5308,137,4712,4575,1524,31.122833458929914,22.287113790504897,21.28862094951017,25.301431801055013,0.46590052750565186,0.036721311475409836,0.02360655737704918,0.01639344262295082,0.04459016393442623,0.006557377049180328,0.011147540983606558,0.008524590163934427,0.018360655737704918,0.024918032786885248,0.017049180327868854,0.009836065573770493,0.003934426229508197,0.01901639344262295,0.026885245901639345,0.029508196721311476,0.018360655737704918,0.0,0.003278688524590164,0.003278688524590164,0.0006557377049180328,0.01180327868852459,0.013114754098360656,0.010491803278688525,0.022950819672131147,0.01901639344262295,0.03016393442622951,0.015737704918032787,0.005245901639344262,0.0,0.015737704918032787,0.01377049180327869,0.005901639344262295,0.024262295081967214,0.012459016393442624,0.006557377049180328,0.03278688524590164,0.008524590163934427,0.009180327868852459,0.006557377049180328,0.02360655737704918,0.024262295081967214,0.021639344262295083,0.008524590163934427,0.0019672131147540984,0.0045901639344262295,0.005245901639344262,0.005245901639344262,0.002622950819672131,0.05508196721311476,0.03934426229508197,0.014426229508196721,0.036065573770491806,0.011147540983606558,0.012459016393442624,0.01377049180327869,0.013114754098360656,0.02098360655737705,0.022295081967213116,0.01377049180327869,0.002622950819672131,0.017049180327868854,0.015081967213114755,0.01639344262295082,0.01180327868852459,0.10843900306077832,0.04875382597289025,0.1045037166593791,0.05465675557498907,0.08526453869698294,0.050065588106689984,0.014866637516397026,0.06077831219938785,0.08941845212068211,0.059903804110188016,0.05837341495408833,0.047879317883690424,0.0330126803672934,0.05225185832968955,0.07804984696108438,0.05378224748578924,5.971128608923885,2.952755905511811,5.380577427821522,9.120734908136482,2.3622047244094486,6.036745406824147,1.9028871391076114,2.6246719160104988,8.136482939632545,8.267716535433072,1.837270341207349,4.002624671916011,5.6430446194225725,5.708661417322835,5.511811023622047,12.664041994750654,5.57742782152231,5.0524934383202105,0.5905511811023622,0.6561679790026247
BRCA1,XM_028701752,Podarcis muralis,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Podarcis,mRNA,4838,137,4760,4623,1540,31.335262505167428,21.59983464241422,20.835055808185203,26.229847044233157,0.47064902852418355,0.03698896820246593,0.02336145360155743,0.016223231667748216,0.04412719013627515,0.006489292667099286,0.011031797534068787,0.008436080467229072,0.018170019467878003,0.02465931213497729,0.01752109020116807,0.010382868267358857,0.003893575600259572,0.020116807268007787,0.026606099935107073,0.029201817001946788,0.01881894873458793,0.0,0.003244646333549643,0.003244646333549643,0.0006489292667099286,0.011680726800778715,0.012978585334198572,0.011031797534068787,0.024010382868267358,0.01881894873458793,0.030499675535366644,0.015574302401038288,0.005191434133679429,0.0,0.015574302401038288,0.012978585334198572,0.005840363400389357,0.02336145360155743,0.012978585334198572,0.006489292667099286,0.03309539260220636,0.008436080467229072,0.009085009733939001,0.006489292667099286,0.02336145360155743,0.025308241401687217,0.021414665801427646,0.008436080467229072,0.001946787800129786,0.004542504866969501,0.005191434133679429,0.005191434133679429,0.0025957170668397143,0.05515898767034393,0.03893575600259572,0.01427644386761843,0.036340038935756006,0.011031797534068787,0.012329656067488644,0.0136275146009085,0.0136275146009085,0.021414665801427646,0.022063595068137574,0.0136275146009085,0.0025957170668397143,0.016872160934458143,0.015574302401038288,0.015574302401038288,0.011680726800778715,0.1081782778018174,0.04889658156642146,0.1045002163565556,0.05495456512332324,0.08524448290783211,0.05041107745564691,0.014712245781047165,0.06036347901341411,0.09000432713111207,0.059281696235395934,0.05819991345737776,0.048031155344006926,0.03288619645175249,0.05214192990047598,0.0783210731285158,0.05387278234530506,5.974025974025974,2.857142857142857,5.324675324675324,9.155844155844155,2.4025974025974026,5.974025974025974,1.948051948051948,2.5974025974025974,8.116883116883116,8.311688311688311,1.8181818181818181,3.961038961038961,5.714285714285714,5.649350649350649,5.649350649350649,12.597402597402596,5.649350649350649,5.0649350649350655,0.5844155844155844,0.6493506493506493
BRCA1,XM_028701751,Podarcis muralis,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Podarcis,mRNA,6869,149,4934,4785,1594,30.353763284320863,23.555102635026934,21.269471538797497,24.821662541854707,0.4609113408065221,0.034482758620689655,0.023197492163009405,0.01567398119122257,0.04012539184952978,0.006269592476489028,0.01128526645768025,0.008150470219435737,0.01818181818181818,0.023197492163009405,0.018808777429467086,0.009404388714733543,0.003761755485893417,0.020689655172413793,0.026332288401253918,0.02884012539184953,0.01818181818181818,0.0,0.003761755485893417,0.005642633228840125,0.0,0.012539184952978056,0.01128526645768025,0.01128526645768025,0.021316614420062698,0.020689655172413793,0.030721003134796237,0.014420062695924765,0.005015673981191223,0.0006269592476489029,0.013793103448275862,0.013166144200626959,0.008150470219435737,0.026332288401253918,0.012539184952978056,0.006269592476489028,0.03322884012539185,0.008150470219435737,0.00877742946708464,0.005642633228840125,0.023824451410658306,0.0225705329153605,0.0219435736677116,0.009404388714733543,0.0025078369905956114,0.00438871473354232,0.003761755485893417,0.006269592476489028,0.003134796238244514,0.05579937304075235,0.03636363636363636,0.01755485893416928,0.03699059561128527,0.01128526645768025,0.01567398119122257,0.012539184952978056,0.01567398119122257,0.0219435736677116,0.0225705329153605,0.012539184952978056,0.0012539184952978057,0.018808777429467086,0.015047021943573668,0.01567398119122257,0.012539184952978056,0.10514214046822742,0.05100334448160535,0.10388795986622074,0.053929765886287624,0.08361204013377926,0.04933110367892977,0.01588628762541806,0.061872909698996656,0.09176421404682274,0.058737458193979936,0.059782608695652176,0.04828595317725753,0.033444816053511704,0.051630434782608696,0.07901337792642141,0.052675585284280936,5.834378920953576,2.697616060225847,5.395232120451694,9.284818067754077,2.258469259723965,6.210790464240904,1.8820577164366372,2.5721455457967375,7.465495608531995,8.030112923462985,1.819322459222083,3.889585947302384,5.646173149309912,5.959849435382685,5.646173149309912,12.609786700125468,5.520702634880803,5.520702634880803,0.8155583437892095,0.9410288582183186
BRCA1,XM_028701750,Podarcis muralis,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Podarcis,mRNA,7032,123,5097,4974,1657,30.233219567690554,23.378839590443686,21.23151308304892,25.156427758816836,0.46387940841865755,0.03558504221954162,0.022919179734620022,0.015681544028950542,0.04221954161640531,0.005428226779252111,0.010856453558504222,0.009650180940892641,0.018094089264173704,0.023522316043425813,0.018094089264173704,0.009650180940892641,0.0036188178528347406,0.020506634499396863,0.025934861278648975,0.027744270205066344,0.017490952955367914,0.0,0.0036188178528347406,0.005428226779252111,0.0,0.012062726176115802,0.013268998793727383,0.012062726176115802,0.020506634499396863,0.019903498190591073,0.029553679131483716,0.013872135102533172,0.0048250904704463205,0.0006031363088057901,0.014475271411338963,0.014475271411338963,0.008443908323281062,0.025934861278648975,0.012665862484921592,0.0066344993968636915,0.031966224366706875,0.008443908323281062,0.009650180940892641,0.0066344993968636915,0.023522316043425813,0.022919179734620022,0.021109770808202654,0.009047044632086852,0.0024125452352231603,0.0048250904704463205,0.004221954161640531,0.006031363088057901,0.0036188178528347406,0.05548854041013269,0.03618817852834741,0.016887816646562123,0.03618817852834741,0.011459589867310011,0.014475271411338963,0.013872135102533172,0.016284680337756333,0.021109770808202654,0.022316043425814235,0.013872135102533172,0.0018094089264173703,0.018094089264173704,0.015078407720144753,0.014475271411338963,0.012665862484921592,0.10597225015081439,0.05067363764327368,0.10295596219585763,0.053689925598230444,0.08385280514779811,0.04946712246129097,0.016086869093102755,0.06173336014478182,0.09028755278503921,0.05891815805348884,0.05932032978081641,0.0490649507339634,0.03317916750452443,0.052081238688920166,0.07922783028353107,0.05348883973456666,5.914302957151478,2.896801448400724,5.310802655401328,9.173204586602294,2.5347012673506337,6.035003017501508,1.931200965600483,2.595051297525649,7.785153892576946,8.086904043452021,1.8105009052504526,3.862401931200966,5.552202776101388,5.793602896801448,5.672902836451418,12.190706095353047,5.491852745926373,5.612552806276403,0.8449004224502112,0.9052504526252263
BRCA1,XM_028701749,Podarcis muralis,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Laterata;Lacertibaenia;Lacertidae;Podarcis,mRNA,7136,137,5201,5064,1687,30.198991031390133,23.402466367713004,21.202354260089688,25.196188340807176,0.4639854260089686,0.03495260663507109,0.022511848341232227,0.015995260663507108,0.04206161137440758,0.006516587677725118,0.011848341232227487,0.009478672985781991,0.018957345971563982,0.0231042654028436,0.017772511848341232,0.009478672985781991,0.0035545023696682463,0.02014218009478673,0.0254739336492891,0.027843601895734597,0.017180094786729858,0.0,0.0035545023696682463,0.00533175355450237,0.0,0.011848341232227487,0.013033175355450236,0.011848341232227487,0.02132701421800948,0.019549763033175356,0.029028436018957347,0.01481042654028436,0.004739336492890996,0.0005924170616113745,0.014218009478672985,0.015402843601895734,0.008293838862559242,0.0254739336492891,0.012440758293838863,0.006516587677725118,0.031990521327014215,0.008293838862559242,0.009478672985781991,0.006516587677725118,0.02428909952606635,0.023696682464454975,0.020734597156398103,0.008886255924170616,0.002369668246445498,0.004739336492890996,0.004739336492890996,0.005924170616113744,0.0035545023696682463,0.05509478672985782,0.03613744075829384,0.016587677725118485,0.03672985781990521,0.011848341232227487,0.01481042654028436,0.013625592417061612,0.015995260663507108,0.020734597156398103,0.022511848341232227,0.013625592417061612,0.002369668246445498,0.017772511848341232,0.01481042654028436,0.01481042654028436,0.012440758293838863,0.10527355322931069,0.049970373296464546,0.10211337151886234,0.05471064586213707,0.08354730396997827,0.04977286193956153,0.0161959312660478,0.06162354335374284,0.08986766739087497,0.0594509184278096,0.05984594114161564,0.048785305155046414,0.0333794193166107,0.051945486865494765,0.07979458818882086,0.053723089077621966,5.927682276229993,2.9638411381149967,5.275637225844695,9.187907528156492,2.4896265560165975,5.986959098992294,1.896858328393598,2.7860106698280975,7.7059869590989925,8.180201541197391,1.896858328393598,3.8529934795494962,5.572021339656195,5.749851807943094,5.631298162418495,12.151748666271487,5.394190871369295,5.631298162418495,0.8298755186721992,0.8891523414344991
BRCA1,XM_077853395,Canis aureus,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Carnivora;Caniformia;Canidae;Canis,mRNA,3804,268,2704,2436,811,29.258675078864353,25.99894847528917,21.92429022082019,22.81808622502629,0.44742376445846477,0.029556650246305417,0.01847290640394089,0.01600985221674877,0.03201970443349754,0.017241379310344827,0.017241379310344827,0.012315270935960592,0.020935960591133004,0.01600985221674877,0.017241379310344827,0.019704433497536946,0.0012315270935960591,0.023399014778325122,0.02832512315270936,0.020935960591133004,0.009852216748768473,0.0012315270935960591,0.012315270935960592,0.0049261083743842365,0.0,0.013546798029556651,0.020935960591133004,0.006157635467980296,0.01847290640394089,0.01600985221674877,0.04310344827586207,0.01600985221674877,0.003694581280788177,0.0,0.01600985221674877,0.011083743842364532,0.008620689655172414,0.019704433497536946,0.01847290640394089,0.009852216748768473,0.04064039408866995,0.007389162561576354,0.013546798029556651,0.013546798029556651,0.020935960591133004,0.01600985221674877,0.019704433497536946,0.011083743842364532,0.0049261083743842365,0.007389162561576354,0.0024630541871921183,0.0,0.003694581280788177,0.054187192118226604,0.03078817733990148,0.022167487684729065,0.03694581280788178,0.011083743842364532,0.012315270935960592,0.011083743842364532,0.024630541871921183,0.017241379310344827,0.020935960591133004,0.012315270935960592,0.003694581280788177,0.01847290640394089,0.0049261083743842365,0.009852216748768473,0.007389162561576354,0.09609856262833676,0.049281314168377825,0.09609856262833676,0.06365503080082136,0.07761806981519508,0.055441478439425054,0.014373716632443531,0.06776180698151951,0.08583162217659138,0.04887063655030801,0.04887063655030801,0.052566735112936344,0.045585215605749484,0.061601642710472276,0.07679671457905544,0.059548254620123205,5.425400739827373,2.7127003699136867,5.30209617755857,9.124537607891492,2.7127003699136867,4.069050554870531,2.8360049321824907,4.68557336621455,6.165228113440198,8.75462392108508,2.096177558569667,3.45252774352651,5.178791615289765,6.041923551171394,4.68557336621455,12.82367447595561,5.425400739827373,5.9186189889025895,0.8631319358816275,1.726263871763255
BRCA1,XM_077853393,Canis aureus,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Carnivora;Caniformia;Canidae;Canis,mRNA,3845,270,2745,2475,824,29.31079323797139,25.929778933680105,22.00260078023407,22.756827048114435,0.447594278283485,0.02909090909090909,0.020606060606060607,0.01575757575757576,0.03151515151515152,0.01696969696969697,0.01696969696969697,0.012121212121212121,0.02181818181818182,0.01575757575757576,0.01696969696969697,0.020606060606060607,0.0024242424242424242,0.02303030303030303,0.027878787878787878,0.020606060606060607,0.009696969696969697,0.0012121212121212121,0.012121212121212121,0.0048484848484848485,0.0,0.014545454545454545,0.020606060606060607,0.006060606060606061,0.019393939393939394,0.01575757575757576,0.04242424242424243,0.01575757575757576,0.0036363636363636364,0.0,0.01575757575757576,0.01090909090909091,0.008484848484848486,0.020606060606060607,0.01818181818181818,0.01090909090909091,0.04,0.007272727272727273,0.013333333333333334,0.013333333333333334,0.020606060606060607,0.01575757575757576,0.019393939393939394,0.012121212121212121,0.0048484848484848485,0.007272727272727273,0.0036363636363636364,0.0,0.0036363636363636364,0.05454545454545454,0.030303030303030304,0.02181818181818182,0.03636363636363636,0.01090909090909091,0.012121212121212121,0.01090909090909091,0.024242424242424242,0.01818181818181818,0.020606060606060607,0.012121212121212121,0.0036363636363636364,0.01818181818181818,0.0048484848484848485,0.009696969696969697,0.007272727272727273,0.09741309620048505,0.050121261115602264,0.09458367016976556,0.06386418755052546,0.07801131770412288,0.05618431689571544,0.014955537590945837,0.06709781729991916,0.08488278092158448,0.04890864995957963,0.04850444624090541,0.05254648342764753,0.045675020210185935,0.06103476151980598,0.07679870654810024,0.05941794664510913,5.461165048543689,2.669902912621359,5.218446601941747,9.101941747572816,2.669902912621359,4.0048543689320395,2.912621359223301,4.611650485436893,6.067961165048544,8.859223300970873,2.1844660194174756,3.640776699029126,5.218446601941747,6.067961165048544,4.733009708737864,12.62135922330097,5.582524271844661,5.825242718446602,0.8495145631067961,1.6990291262135921
BRCA1,XM_077853392,Canis aureus,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Carnivora;Caniformia;Canidae;Canis,mRNA,6998,261,5898,5637,1878,31.86624749928551,24.67847956559017,20.10574449842812,23.349528436696197,0.4345527293512432,0.03512506652474721,0.030867482703565728,0.019159127195316657,0.032464076636508785,0.015965939329430547,0.014901543374135177,0.011708355508249068,0.018626929217668974,0.020223523150612027,0.019159127195316657,0.013837147418839808,0.0015965939329430547,0.026609898882384245,0.03565726450239489,0.023416711016498136,0.010111761575306013,0.0005321979776476849,0.009047365620010643,0.0031931878658861094,0.0,0.016498137307078234,0.018626929217668974,0.007450771687067589,0.013837147418839808,0.020223523150612027,0.03778605641298563,0.011708355508249068,0.0021287919105907396,0.0,0.018626929217668974,0.006918573709419904,0.005321979776476849,0.022352315061202766,0.018094731240021287,0.009047365620010643,0.03352847259180415,0.008515167642362959,0.012772751463544438,0.009047365620010643,0.018094731240021287,0.017030335284725917,0.023416711016498136,0.007982969664715274,0.0031931878658861094,0.004789781798829164,0.0021287919105907396,0.0015965939329430547,0.0037253858435337944,0.061734965407131456,0.03033528472591804,0.019691325172964343,0.036721660457690264,0.015965939329430547,0.017030335284725917,0.010643959552953698,0.015965939329430547,0.018094731240021287,0.018094731240021287,0.010111761575306013,0.0026609898882384245,0.018094731240021287,0.014901543374135177,0.009047365620010643,0.004257583821181479,0.11266855926188786,0.050745209368346346,0.10326472675656494,0.06422995031937544,0.07966643009226401,0.04737402413058907,0.010823278921220723,0.06121362668559262,0.08765081618168914,0.04311568488289567,0.0440028388928318,0.05553584102200142,0.05092264017033357,0.05784244144783535,0.07221433640880057,0.05872959545777147,4.898828541001065,2.5559105431309903,5.005324813631523,9.850905218317358,2.6091586794462196,4.63258785942492,2.7156549520766773,4.259850905218317,6.762513312034078,7.880724174653888,1.863684771033014,5.005324813631523,5.16506922257721,5.5910543130990416,4.898828541001065,13.099041533546327,5.484558040468584,5.963791267305645,0.5324813631522897,1.2247071352502663
BRCA1,XM_077853391,Canis aureus,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Carnivora;Caniformia;Canidae;Canis,mRNA,6876,139,5776,5637,1878,32.15532286212914,24.694589877835952,20.157068062827225,22.99301919720768,0.43150087260034903,0.03512506652474721,0.030867482703565728,0.019159127195316657,0.032464076636508785,0.015965939329430547,0.014901543374135177,0.011708355508249068,0.018626929217668974,0.020223523150612027,0.019159127195316657,0.013837147418839808,0.0015965939329430547,0.026609898882384245,0.03565726450239489,0.023416711016498136,0.010111761575306013,0.0005321979776476849,0.009047365620010643,0.0031931878658861094,0.0,0.016498137307078234,0.018626929217668974,0.007450771687067589,0.013837147418839808,0.020223523150612027,0.03778605641298563,0.011708355508249068,0.0021287919105907396,0.0,0.018626929217668974,0.006918573709419904,0.005321979776476849,0.022352315061202766,0.018094731240021287,0.009047365620010643,0.03352847259180415,0.008515167642362959,0.012772751463544438,0.009047365620010643,0.018094731240021287,0.017030335284725917,0.023416711016498136,0.007982969664715274,0.0031931878658861094,0.004789781798829164,0.0021287919105907396,0.0015965939329430547,0.0037253858435337944,0.061734965407131456,0.03033528472591804,0.019691325172964343,0.036721660457690264,0.015965939329430547,0.017030335284725917,0.010643959552953698,0.015965939329430547,0.018094731240021287,0.018094731240021287,0.010111761575306013,0.0026609898882384245,0.018094731240021287,0.014901543374135177,0.009047365620010643,0.004257583821181479,0.11266855926188786,0.050745209368346346,0.10326472675656494,0.06422995031937544,0.07966643009226401,0.04737402413058907,0.010823278921220723,0.06121362668559262,0.08765081618168914,0.04311568488289567,0.0440028388928318,0.05553584102200142,0.05092264017033357,0.05784244144783535,0.07221433640880057,0.05872959545777147,4.898828541001065,2.5559105431309903,5.005324813631523,9.850905218317358,2.6091586794462196,4.63258785942492,2.7156549520766773,4.259850905218317,6.762513312034078,7.880724174653888,1.863684771033014,5.005324813631523,5.16506922257721,5.5910543130990416,4.898828541001065,13.099041533546327,5.484558040468584,5.963791267305645,0.5324813631522897,1.2247071352502663
BRCA1,XM_077853390,Canis aureus,Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Carnivora;Caniformia;Canidae;Canis,mRNA,6940,203,5840,5637,1878,31.887608069164266,24.827089337175792,20.086455331412104,23.19884726224784,0.4328530259365994,0.03512506652474721,0.030867482703565728,0.019159127195316657,0.032464076636508785,0.015965939329430547,0.014901543374135177,0.011708355508249068,0.018626929217668974,0.020223523150612027,0.019159127195316657,0.013837147418839808,0.0015965939329430547,0.026609898882384245,0.03565726450239489,0.023416711016498136,0.010111761575306013,0.0005321979776476849,0.009047365620010643,0.0031931878658861094,0.0,0.016498137307078234,0.018626929217668974,0.007450771687067589,0.013837147418839808,0.020223523150612027,0.03778605641298563,0.011708355508249068,0.0021287919105907396,0.0,0.018626929217668974,0.006918573709419904,0.005321979776476849,0.022352315061202766,0.018094731240021287,0.009047365620010643,0.03352847259180415,0.008515167642362959,0.012772751463544438,0.009047365620010643,0.018094731240021287,0.017030335284725917,0.023416711016498136,0.007982969664715274,0.0031931878658861094,0.004789781798829164,0.0021287919105907396,0.0015965939329430547,0.0037253858435337944,0.061734965407131456,0.03033528472591804,0.019691325172964343,0.036721660457690264,0.015965939329430547,0.017030335284725917,0.010643959552953698,0.015965939329430547,0.018094731240021287,0.018094731240021287,0.010111761575306013,0.0026609898882384245,0.018094731240021287,0.014901543374135177,0.009047365620010643,0.004257583821181479,0.11266855926188786,0.050745209368346346,0.10326472675656494,0.06422995031937544,0.07966643009226401,0.04737402413058907,0.010823278921220723,0.06121362668559262,0.08765081618168914,0.04311568488289567,0.0440028388928318,0.05553584102200142,0.05092264017033357,0.05784244144783535,0.07221433640880057,0.05872959545777147,4.898828541001065,2.5559105431309903,5.005324813631523,9.850905218317358,2.6091586794462196,4.63258785942492,2.7156549520766773,4.259850905218317,6.762513312034078,7.880724174653888,1.863684771033014,5.005324813631523,5.16506922257721,5.5910543130990416,4.898828541001065,13.099041533546327,5.484558040468584,5.963791267305645,0.5324813631522897,1.2247071352502663
